X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-8245264.5272,5327283.7004,3534,362242,PROVIDENCE TRANSFER STATION,375 CENTERLINE ROAD,MIDDLE GROVE,NY,12850,NOT AVAILABLE,(518) 882-6541,TRANSFER,OPEN,SARATOGA,36091,USA,43.1005144071142,-74.0684714635871,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF PROVIDENCE,NOT AVAILABLE,46R08
-8222804.391,5066761.31,3535,362244,PUTNAM VALLEY TS,265 OSCAWANA LAKE RD,PUTNAM VALLEY,NY,10579,NOT AVAILABLE,(914) 452-2121,TRANSFER,CLOSED,PUTNAM,36079,USA,41.367914099656,-73.8667086273013,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF PUTNAM VALLEY,NOT AVAILABLE,40R01
-8208952.2909,5005309.3082,3536,362249,RECYCLING INDUSTRIES TRANSFER STATION LLC (COVANTA),306 FAYETTE AVENUE,MAMARONECK,NY,10543,NOT AVAILABLE,(973) 334-5339,TRANSFER,OPEN,WESTCHESTER,36119,USA,40.9523056963508,-73.7422730951272,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,1/4/2018,COVANTA,NOT AVAILABLE,3-5532-00104/00005
-8563434.059,5224810.985,3537,362247,READING CENTER TOWN DROP,3951 STATE ROUTE 14A,READING CENTER,NY,14876,NOT AVAILABLE,(607) 535-4204,TRANSFER,OPEN,SCHUYLER,36097,USA,42.4246980452786,-76.9266369971996,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF READING,NOT AVAILABLE,49R05
-8540537.306,5350463.3609,3538,362250,RED CREEK (V) TRANSFER STATION,7026 MAIN STREET PO BOX 310,RED CREEK,NY,13143,NOT AVAILABLE,(315) 575-6201,TRANSFER,CLOSED,WAYNE,36117,USA,43.2523634246324,-76.7209519656607,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,VILLAGE OF RED CREEK,NOT AVAILABLE,59R11
-8214048.2631,4968862.2718,3539,362252,REGAL RECYCLING INC,172-06 DOUGLAS AVENUE,JAMAICA,NY,11433,NOT AVAILABLE,(718) 852-9330,TRANSFER,OPEN,QUEENS,36081,USA,40.7045651625523,-73.7880509920596,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,6/18/2018,REGAL RECYCLING COMPANY INC,NOT AVAILABLE,2-6307-00008/00007
-8252941.0748,5229573.4348,3540,362253,RENSSELAERVILLE TRANSFER STATION (T),87 BARGER ROAD,MEDUSA,NY,12120,NOT AVAILABLE,(518) 797-3798,TRANSFER,OPEN,ALBANY,36001,USA,42.4562701126756,-74.137431064392,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RENSSELAERVILLE,NOT AVAILABLE,01R36R
-8224058.7762,5159016.7599,3541,362251,RED HOOK TS (T),109 S BROADWAY,RED HOOK,NY,12571,NOT AVAILABLE,(845) 758-4601,TRANSFER,OPEN,DUTCHESS,36027,USA,41.9868961968021,-73.8779769616674,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RED HOOK,NOT AVAILABLE,14R18
-8221829.2121,5156033.8834,3542,362254,RHINEBECK TS,376 STONE CHURCH ROAD,RHINEBECK,NY,12572,NOT AVAILABLE,(845) 758-3405,TRANSFER,OPEN,DUTCHESS,36027,USA,41.9669759427856,-73.8579484463637,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RHINEBECK,NOT AVAILABLE,14R19
-8628747.9297,5280132.0858,3543,362257,RICHMOND (T) RURAL TRANSFER,8690 MAIN STREET,HONEOYE,NY,14471,NOT AVAILABLE,(585) 229-5757,TRANSFER,OPEN,ONTARIO,36069,USA,42.7904611365723,-77.5133614809475,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RICHMOND,NOT AVAILABLE,35R09
-8348401.5928,5288591.5303,3544,362255,RICHFIELD SPRINGS T.S.,ELM STREET EXTENSION,RICHFIELD SPRINGS,NY,13439,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,OTSEGO,36077,USA,42.8462025621985,-74.9949674875594,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RICHFIELD,NOT AVAILABLE,39R56
-8482368.2176,5214491.1805,3545,362256,RICHFORD TS (T),10 BARN SETTLEMENT ROAD,RICHFORD,NY,13835,NOT AVAILABLE,(315) 482-9519,TRANSFER,OPEN,TIOGA,36107,USA,42.3562296074105,-76.1984101538055,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RICHFORD,NOT AVAILABLE,54T90
-8261373.6827,5132508.9661,3546,362259,ROCHESTER (T),100 AIRPORT ROAD,ACCORD,NY,12404,NOT AVAILABLE,(845) 626-5273,TRANSFER,OPEN,ULSTER,36111,USA,41.8096534750279,-74.2131824702947,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF ROCHESTER,NOT AVAILABLE,56R08
-8873486.2009,5201731.2443,3547,362258,RIPLEY TRANSFER STATION,1 ROSS STREET,RIPLEY,NY,14775,NOT AVAILABLE,(716) 736-2201,TRANSFER,OPEN,CHAUTAUQUA,36013,USA,42.2714684640984,-79.7118827770685,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RIPLEY,NOT AVAILABLE,07R01
-8472984.486,5312571.9863,3548,362260,ROCK CUT ROAD,5808 ROCK CUT ROAD,JAMESVILLE,NY,13078,NOT AVAILABLE,(315) 453-2866,TRANSFER,OPEN,ONONDAGA,36067,USA,43.0039427065907,-76.1141146587644,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,3/2/2024,ONONDAGA COUNTY RRA,NOT AVAILABLE,7-3142-00036/00003
-8232156.2156,5025518.6445,3549,362261,ROCKLAND COUNTY SWMA CLARKSTOWN TRANSFER STATION,166 SOUTH ROUTE 303,WEST NYACK,NY,10994,NOT AVAILABLE,(845) 358-0759,TRANSFER,OPEN,ROCKLAND,36087,USA,41.0892750493041,-73.9507174976144,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,10/31/2010,ROCKLAND COUNTY SWMA,NOT AVAILABLE,3-3920-00166/00003
-8234325.7499,5043161.5535,3550,362262,ROCKLAND COUNTY SWMA HAVERSTRAW (BOWLINE) TS,200 BEACH ROAD,WEST HAVERSTRAW,NY,10993,NOT AVAILABLE,(845) 429-1823,TRANSFER,OPEN,ROCKLAND,36087,USA,41.2086174167604,-73.9702067551376,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,3/25/2020,ROCKLAND COUNTY SWMA,NOT AVAILABLE,3-3922-00096/00002
-8254644.322,5034082.3152,3551,362263,ROCKLAND COUNTY SWMA RAMAPO (HILLBURN) TS,50 BALER BOULEVARD & TORNE VALLEY RD,HILLBURN,NY,10931,NOT AVAILABLE,(845) 753-2240,TRANSFER,OPEN,ROCKLAND,36087,USA,41.1472296291441,-74.1527315945874,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,3/25/2020,ROCKLAND COUNTY SWMA,NOT AVAILABLE,3-3926-00118/00009
-8199368.9457,4961744.9827,3552,362264,ROCKVILLE CENTRE D.P.W.,10 SUNRISE HIGHWAY,ROCKVILLE CENTRE,NY,11570,NOT AVAILABLE,(516) 678-9267,TRANSFER,OPEN,NASSAU,36059,USA,40.6560790040429,-73.6561844409591,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,2/2/2021,INCORPORATED VILLAGE OF ROCKVILLE CENTRE,NOT AVAILABLE,1-2820-00752/00003
-8399192.5144,5343188.1349,3553,362266,CITY OF ROME DEPARTMENT OF PUBLIC WORKS,132 RACE STREET,ROME (C),NY,13440,NOT AVAILABLE,(315) 533-7778,TRANSFER,OPEN,ONEIDA,36065,USA,43.204744373554,-75.4512300991897,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FRANK TALLARINO,NOT AVAILABLE,33R05
-8455319.2795,5443665.0431,3554,362265,RODMAN TRANSFER STATION,20561 NYS ROUTE 177,RODMAN (T),NY,13682,NOT AVAILABLE,(315) 232-4293,TRANSFER,OPEN,JEFFERSON,36045,USA,43.8591105672989,-75.9554254085557,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF RODMAN,NOT AVAILABLE,NOT AVAILABLE
-8375380.0843,5567939.0454,3555,362267,RON BUSH TRASH,247 MORAN RD,LISBON,NY,13658,NOT AVAILABLE,(315) 538-2458,TRANSFER,CLOSED,ST. LAWRENCE,36089,USA,44.6586308331465,-75.2373194005698,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,6/24/2020,RON BUSH,NOT AVAILABLE,6-4050-00132/00001
-8557868.6775,5340081.5645,3556,362268,ROSE CLEAN UP (T),5074 NORTH MAIN STREET,NORTH ROSE,NY,14516,NOT AVAILABLE,(315) 558-4418,TRANSFER,CLOSED,WAYNE,36117,USA,43.1843993850237,-76.8766423248833,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,UNVERIFIED,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF ROSE,NOT AVAILABLE,59R10
-8245235.0161,5142616.5097,3557,362269,ROSENDALE TS (T),410 WHITEPORT ROAD,ROSENDALE,NY,12472,NOT AVAILABLE,(914) 338-0113,TRANSFER,OPEN,ULSTER,36111,USA,41.8772949637916,-74.0682063614344,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF ROSENDALE,NOT AVAILABLE,56R09
-8203101.466,5007246.4725,3558,362271,RYE (C) DPW,141 OAKLAND BEACH AVENUE,RYE,NY,10580,NOT AVAILABLE,(914) 967-7464,TRANSFER,OPEN,WESTCHESTER,36119,USA,40.9654472250095,-73.6897142407196,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF RYE,NOT AVAILABLE,60R13
-8298506.9513,5211773.1879,3559,362270,ROXBURY TS (T),NYS ROUTE 30,ROXBURY,NY,12474,NOT AVAILABLE,(607) 326-7641,TRANSFER,OPEN,DELAWARE,36025,USA,42.3381842141303,-74.546756297565,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF ROXBURY,NOT AVAILABLE,13R48
-8766196.8303,5185510.2364,3560,362275,SALAMANCA TRANSFER STATION,289 CENTER STREET,SALAMANCA,NY,14779,NOT AVAILABLE,(716) 938-9121,TRANSFER,OPEN,CATTARAUGUS,36009,USA,42.1635514949056,-78.7480859628968,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,9/20/2019,CATTARAUGUS COUNTY DPW,NOT AVAILABLE,9-0416-00004/00002
-8048532.1861,5008743.3955,3561,362274,SAG HARBOR TRANSFER STATION,1404 BRIDGE HAMPTON-SAG HARBOR TURNPIKE,SAG HARBOR,NY,11963,NOT AVAILABLE,(631) 925-3097,TRANSFER,OPEN,SUFFOLK,36103,USA,40.9756004081324,-72.301194774719,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SOUTHAMPTON,NOT AVAILABLE,52R99R
-8616154.184,5269977.4117,3562,362273,S. BRISTOL RURAL TRANSFER (T),MIDDLEBROOK ROAD,SOUTH BRISTOL,NY,14512,NOT AVAILABLE,(585) 374-6341,TRANSFER,OPEN,ONTARIO,36069,USA,42.7234830560982,-77.4002299385608,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SOUTH BRISTOL (T),NOT AVAILABLE,NOT AVAILABLE
-8198905.1616,4956827.933,3563,362272,"S&M PROMPT RUBBISH REMOVAL SERVICE; INC",7 LINDEN PLACE,OCEANSIDE,NY,11572,NOT AVAILABLE,(516) 676-2950,TRANSFER,OPEN,NASSAU,36059,USA,40.6225612632917,-73.6520181966824,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,4/12/2019,SALVATORE MANCUSO,NOT AVAILABLE,1-2820-04784/00001
-8196744.4932,5252217.7532,3564,362278,SAND LAKE CONVENIENCE FACILITY(T),213 CHAMBERLIN HILL ROAD,WEST SAND LAKE,NY,12196,NOT AVAILABLE,(518) 286-3102,TRANSFER,OPEN,RENSSELAER,36083,USA,42.6061701113616,-73.6326085822203,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SAND LAKE,NOT AVAILABLE,42R40
-8325368.945,5332249.2979,3565,362276,SALISBURY TRANSFER STATION,2290 STATE ROUTE 29,SALISBURY (T),NY,13454,NOT AVAILABLE,(315) 429-3223,TRANSFER,OPEN,HERKIMER,36043,USA,43.1330756154474,-74.7880616919934,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,UNVERIFIED,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SALISBURY,NOT AVAILABLE,NOT AVAILABLE
-8545045.8098,5323080.7359,3566,362283,SAVANNAH (T) RURAL TS,1717 N. MAIN STREET,SAVANNAH,NY,13146,NOT AVAILABLE,(315) 365-2811,TRANSFER,OPEN,WAYNE,36117,USA,43.07294051869,-76.7614525445992,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SAVANNAH,NOT AVAILABLE,59R07
-8147775.8669,4958896.1816,3567,362277,SALTAIRE (V) SWMF,BEACON WALK,SALTAIRE,NY,11706,NOT AVAILABLE,(631) 583-5566,TRANSFER,OPEN,SUFFOLK,36103,USA,40.6366618127925,-73.1927159277978,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,VILLAGE OF SALTAIRE,NOT AVAILABLE,NOT AVAILABLE
-8211599.663,5011266.98,3568,362284,SCARSDALE TS (V),110 SECOR ROAD,SCARSDALE,NY,10583,NOT AVAILABLE,(914) 722-1150,TRANSFER,OPEN,WESTCHESTER,36119,USA,40.9927135938573,-73.766054843756,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,VILLAGE OF SCARSDALE,NOT AVAILABLE,60R21
-8208935.4396,4957993.3168,3569,362279,SANITARY DISTRICT #1,2 BAY BOULEVARD,LAWRENCE,NY,11559,NOT AVAILABLE,(516) 239-5600,TRANSFER,OPEN,NASSAU,36059,USA,40.630506782562,-73.7421217176431,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,9/10/2020,SANITARY DISTRICT #1,NOT AVAILABLE,1-2820-01335/00002
-8033932.0979,5010769.3384,3570,362285,SCAVENGER WASTE TREATMENT PLANT,262 SPRINGS FIREPLACE ROAD,EAST HAMPTON,NY,11937,NOT AVAILABLE,(631) 907-8903,TRANSFER,CLOSED,SUFFOLK,36103,USA,40.9893392880778,-72.1700399515825,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF EAST HAMPTON,NOT AVAILABLE,NOT AVAILABLE
-8198981.8789,5244349.911,3571,362287,SCHODACK TS,446 POYNEER ROAD,NASSAU,NY,12123,NOT AVAILABLE,(518) 847-8491,TRANSFER,CLOSED,RENSSELAER,36083,USA,42.5541276530688,-73.6527073606561,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SCHODACK,NOT AVAILABLE,42R44
-8232118.3788,5282642.9591,3572,362286,SCHENECTADY (CITY) TRANSFER STATION,WEAVER STREET,SCHENECTADY,NY,12305,NOT AVAILABLE,(518) 382-5144,TRANSFER,OPEN,SCHENECTADY,36093,USA,42.807011161436,-73.9503776033437,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,5/31/2020,CITY OF SCHENECTADY,NOT AVAILABLE,4-4215-00028/00002
-8209166.8615,5325615.5458,3573,362281,SARATOGA SPRINGS TRANSFER STATION,41 WEIBEL AVENUE,SARATOGA SPRINGS,NY,12866,NOT AVAILABLE,(518) 587-3550,TRANSFER,OPEN,SARATOGA,36091,USA,43.0895718296762,-73.7442006156658,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF SARATOGA SPRINGS,NOT AVAILABLE,46R02
-8245872.92,5167273.7446,3574,362282,SAUGERTIES TS (T),1765 NYS ROUTE 212,SAUGERTIES,NY,12477,NOT AVAILABLE,(845) 679-0699,TRANSFER,OPEN,ULSTER,36111,USA,42.0420055141432,-74.0739367497811,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TOWN OF SAUGERTIES,NOT AVAILABLE,56R11
-8215971.8897,5558139.7702,3575,362280,SARANAC TRANSFER STATION,802 ORE BED ROAD,REDFORD,NY,12978,NOT AVAILABLE,(518) 829-8149,TRANSFER,CLOSED,CLINTON,36019,USA,44.5959818030178,-73.8053312241566,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://data.ny.gov/Energy-Environment/Transfer-Stations-Solid-Waste-Management-Facilitie/avuu-s8z3,2019/05/02 00:00:00+00,IMAGERY/OTHER,2020/04/28 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CLINTON COUNTY,NOT AVAILABLE,10R07
